"beer_id"	"beer_name"	"brewer_name"	"beer_style"	"distribution"	"brewery_location"	"commercial_desc"	"RATINGS: "	"MEAN (/5)"	"WEIGHTED AVG"	"EST. CALORIES"	"ABV (%)"	"IBU"	"SCORE"	"AROMA (/10)"	"APPEARANCE(/5)"	"TASTE(/10)"	"PALATE(/5)"	"OVERALL(/20)"	"reviewer_name"	"review_location"	"review_date"	"review_content"
"494"	"Three Floyds Dark Lord Russian Imperial Stout"	"Three Floyds Brewing Company"	"Imperial Stout"	"Broad Distribution"	"Munster , Indiana USA"	"A Demonic Imperial Russian stout brewed with Dark Matter Coffee coffee,vanilla, and molasses. DarkLord is only available once a year at DarkLord Day at the Three Floyds Brewpub. Vintage guide: Red wax = 2004 Orange wax = 2005 Gold wax = 2006 Silver wax = 2007 Black wax = 2008 White wax = 2009 Green wax = 2010 - 15% ABV Yellow wax = 2011 - 15% ABV Red wax = 2012 - 15% ABV Orange wax = 2013 - New Label 15% ABV Blue wax = 2014 - 15% ABV Burgundy wax = 2015"	1740.000	""	4.280	450.000	15.000	""	"4.7"	10.000	4.000	9.000	5.000	19.000	"madelfonatree"	"Columbus, Ohio, USA "	"JUN 29, 2015"	"Dark Lord 2015 drank June 27, 2015 Look - Not surprisingly the thickest, blackest looking beer I've had. Thin head with aggressive pour. Tan head. No lacing. Smell - Alcohol. Chocolate. Coffee. Raisins. Bacon. Taste - Chocolate, tootsie roll, coffee hit hard followed by toffee and raisin. Alcohol is there but we'll balanced throughout. Raisin after taste. Feel - Viscous. Heavy. Sticky but smooth. Overall - My first Dark Lord. I'll make it a birthday tradition. The 15% is not as scary as I thought it would be. "
"494"	"Three Floyds Dark Lord Russian Imperial Stout"	"Three Floyds Brewing Company"	"Imperial Stout"	"Broad Distribution"	"Munster , Indiana USA"	"A Demonic Imperial Russian stout brewed with Dark Matter Coffee coffee,vanilla, and molasses. DarkLord is only available once a year at DarkLord Day at the Three Floyds Brewpub. Vintage guide: Red wax = 2004 Orange wax = 2005 Gold wax = 2006 Silver wax = 2007 Black wax = 2008 White wax = 2009 Green wax = 2010 - 15% ABV Yellow wax = 2011 - 15% ABV Red wax = 2012 - 15% ABV Orange wax = 2013 - New Label 15% ABV Blue wax = 2014 - 15% ABV Burgundy wax = 2015"	1740.000	""	4.280	450.000	15.000	""	"4.5"	7.000	4.000	10.000	5.000	19.000	"DrunkSanta410"	"Houston, Texas, USA "	"JUN 27, 2015"	"2015 bottle, at home. Only black pour, nice brown head that fades to a lace. Aroma is light chocolate, coffee, smooth a bit of faint fruitiness. Taste is smooth chocolate, espresso, lightly sweet with a bit of chocolatey bitterness. Very smooth, hides the alcohol. Smooth body, thick and syrupy, medium carbonation. Very good. "
"494"	"Three Floyds Dark Lord Russian Imperial Stout"	"Three Floyds Brewing Company"	"Imperial Stout"	"Broad Distribution"	"Munster , Indiana USA"	"A Demonic Imperial Russian stout brewed with Dark Matter Coffee coffee,vanilla, and molasses. DarkLord is only available once a year at DarkLord Day at the Three Floyds Brewpub. Vintage guide: Red wax = 2004 Orange wax = 2005 Gold wax = 2006 Silver wax = 2007 Black wax = 2008 White wax = 2009 Green wax = 2010 - 15% ABV Yellow wax = 2011 - 15% ABV Red wax = 2012 - 15% ABV Orange wax = 2013 - New Label 15% ABV Blue wax = 2014 - 15% ABV Burgundy wax = 2015"	1740.000	""	4.280	450.000	15.000	""	"4.2"	8.000	5.000	8.000	4.000	17.000	"biggsbowler"	"Port St. Lucie, Florida, USA "	"JUN 22, 2015"	"Bottle - Pours dark black. Nose is sweet, chocolate, boozy, slight coffee. Taste is sweet, fudgy, lots of booze, dark fruits, slight anise. "
"494"	"Three Floyds Dark Lord Russian Imperial Stout"	"Three Floyds Brewing Company"	"Imperial Stout"	"Broad Distribution"	"Munster , Indiana USA"	"A Demonic Imperial Russian stout brewed with Dark Matter Coffee coffee,vanilla, and molasses. DarkLord is only available once a year at DarkLord Day at the Three Floyds Brewpub. Vintage guide: Red wax = 2004 Orange wax = 2005 Gold wax = 2006 Silver wax = 2007 Black wax = 2008 White wax = 2009 Green wax = 2010 - 15% ABV Yellow wax = 2011 - 15% ABV Red wax = 2012 - 15% ABV Orange wax = 2013 - New Label 15% ABV Blue wax = 2014 - 15% ABV Burgundy wax = 2015"	1740.000	""	4.280	450.000	15.000	""	"2"	6.000	4.000	2.000	2.000	6.000	"mstrcrwly"	"New York, USA "	"JUN 19, 2015"	"2012 bottle poured into a snifter..jet black with a thin light brown head..aroma of booze,coffee...heard this was not the best batch..don't know if that's true or not but there was definitely some diacetyl infiltration..drain pour..will rate again when I open 2015 bottle very soon."
"495"	"Struise Black Albert"	"De Struise Brouwers"	"Imperial Stout"	"Broad Distribution"	"Oostvleteren, Belgium"	"This Belgian Royal Stout was brewed as a tribute to one of America’s best pubs. Jennifer and Chris Lively who run the place may be proud of Ebenezer's Pub. Not only do they have 35 beers on draught, most of these are hard to find Supreme Belgian Ales. Above that, they have one of the most extensive bottle-conditioned beer lists through different bottling dates we have ever seen. Not only can you drink almost any Belgian beer, the worlds best brewery's are represented. A lot of the guests talk about the American Kulminator, yet with that difference that the Belgian inspired food, is simply great. Black Albert was brewed and crafted with a 100% Belgian ingredients. Pours a blacker than black beer with an inch of dark tan head that lingers as it cascades into itself. Nice aroma of bitter-sweet chocolate, fresh torrified coffee beans, barley, candy sugar, complex fruits, and floral hops. At the front, there is spiced baker’s chocolate, fresh mocha, caramel like barley touches, and underlying hints of dried fruits which marries the back of your palate and features a Top, and well integrated but not overbearing hop flavour. The after-taste is well balanced and shows a panorama of extreme sensations like chocolate and coffee bitters, a plum cake richness that covers the palate, and a crisp impression of hop bitters that brings elegance and freshness into this massive brew. Artwork done by www.beautifulfreaktattoo.com"	1459.000	""	4.120	390.000	13.000	""	"4.5"	8.000	5.000	9.000	5.000	18.000	"witthatsbier"	"glasgow, SCOTLAND "	"JUL 24, 2015"	"Pours jet Black like a beautiful Malaysian womens hair with a coffee coloures thick head Aroma is full on roast coffee with dark belgian chocolate,and a big alcoholic finish, Taste Wow this is something else sour dry bitter coffee with mocha bit of sourness and a big alcoholic kick ,long dry coffee finish overall world class beer,when Struise get it right they blow your tastebud,s brilliant beer "
"495"	"Struise Black Albert"	"De Struise Brouwers"	"Imperial Stout"	"Broad Distribution"	"Oostvleteren, Belgium"	"This Belgian Royal Stout was brewed as a tribute to one of America’s best pubs. Jennifer and Chris Lively who run the place may be proud of Ebenezer's Pub. Not only do they have 35 beers on draught, most of these are hard to find Supreme Belgian Ales. Above that, they have one of the most extensive bottle-conditioned beer lists through different bottling dates we have ever seen. Not only can you drink almost any Belgian beer, the worlds best brewery's are represented. A lot of the guests talk about the American Kulminator, yet with that difference that the Belgian inspired food, is simply great. Black Albert was brewed and crafted with a 100% Belgian ingredients. Pours a blacker than black beer with an inch of dark tan head that lingers as it cascades into itself. Nice aroma of bitter-sweet chocolate, fresh torrified coffee beans, barley, candy sugar, complex fruits, and floral hops. At the front, there is spiced baker’s chocolate, fresh mocha, caramel like barley touches, and underlying hints of dried fruits which marries the back of your palate and features a Top, and well integrated but not overbearing hop flavour. The after-taste is well balanced and shows a panorama of extreme sensations like chocolate and coffee bitters, a plum cake richness that covers the palate, and a crisp impression of hop bitters that brings elegance and freshness into this massive brew. Artwork done by www.beautifulfreaktattoo.com"	1459.000	""	4.120	390.000	13.000	""	"4.1"	7.000	4.000	8.000	4.000	18.000	"fombe89"	"Asturias, SPAIN "	"JUL 21, 2015"	"Botella @II cata Ratebeer Asturias. 19/07/2015 Color negro, epuma beige, aromas malta, sabor dulce, tostado. "
"495"	"Struise Black Albert"	"De Struise Brouwers"	"Imperial Stout"	"Broad Distribution"	"Oostvleteren, Belgium"	"This Belgian Royal Stout was brewed as a tribute to one of America’s best pubs. Jennifer and Chris Lively who run the place may be proud of Ebenezer's Pub. Not only do they have 35 beers on draught, most of these are hard to find Supreme Belgian Ales. Above that, they have one of the most extensive bottle-conditioned beer lists through different bottling dates we have ever seen. Not only can you drink almost any Belgian beer, the worlds best brewery's are represented. A lot of the guests talk about the American Kulminator, yet with that difference that the Belgian inspired food, is simply great. Black Albert was brewed and crafted with a 100% Belgian ingredients. Pours a blacker than black beer with an inch of dark tan head that lingers as it cascades into itself. Nice aroma of bitter-sweet chocolate, fresh torrified coffee beans, barley, candy sugar, complex fruits, and floral hops. At the front, there is spiced baker’s chocolate, fresh mocha, caramel like barley touches, and underlying hints of dried fruits which marries the back of your palate and features a Top, and well integrated but not overbearing hop flavour. The after-taste is well balanced and shows a panorama of extreme sensations like chocolate and coffee bitters, a plum cake richness that covers the palate, and a crisp impression of hop bitters that brings elegance and freshness into this massive brew. Artwork done by www.beautifulfreaktattoo.com"	1459.000	""	4.120	390.000	13.000	""	"3.8"	6.000	4.000	7.000	4.000	17.000	"clockk"	"Lada / Langreo, SPAIN "	"JUL 20, 2015"	"Entrada suave con final fuerte, buen cuerpo, gran espuma consistente, sabores tostados "
"495"	"Struise Black Albert"	"De Struise Brouwers"	"Imperial Stout"	"Broad Distribution"	"Oostvleteren, Belgium"	"This Belgian Royal Stout was brewed as a tribute to one of America’s best pubs. Jennifer and Chris Lively who run the place may be proud of Ebenezer's Pub. Not only do they have 35 beers on draught, most of these are hard to find Supreme Belgian Ales. Above that, they have one of the most extensive bottle-conditioned beer lists through different bottling dates we have ever seen. Not only can you drink almost any Belgian beer, the worlds best brewery's are represented. A lot of the guests talk about the American Kulminator, yet with that difference that the Belgian inspired food, is simply great. Black Albert was brewed and crafted with a 100% Belgian ingredients. Pours a blacker than black beer with an inch of dark tan head that lingers as it cascades into itself. Nice aroma of bitter-sweet chocolate, fresh torrified coffee beans, barley, candy sugar, complex fruits, and floral hops. At the front, there is spiced baker’s chocolate, fresh mocha, caramel like barley touches, and underlying hints of dried fruits which marries the back of your palate and features a Top, and well integrated but not overbearing hop flavour. The after-taste is well balanced and shows a panorama of extreme sensations like chocolate and coffee bitters, a plum cake richness that covers the palate, and a crisp impression of hop bitters that brings elegance and freshness into this massive brew. Artwork done by www.beautifulfreaktattoo.com"	1459.000	""	4.120	390.000	13.000	""	"5"	10.000	5.000	10.000	5.000	20.000	"SeniorZozo"	"Budapest, HUNGARY "	"JUL 18, 2015"	"Perfect. Taste is malty, with toffee, coffee and some vanilla, raisins and roasty as well. Very nice imperial Stout, awesome. "
"495"	"Struise Black Albert"	"De Struise Brouwers"	"Imperial Stout"	"Broad Distribution"	"Oostvleteren, Belgium"	"This Belgian Royal Stout was brewed as a tribute to one of America’s best pubs. Jennifer and Chris Lively who run the place may be proud of Ebenezer's Pub. Not only do they have 35 beers on draught, most of these are hard to find Supreme Belgian Ales. Above that, they have one of the most extensive bottle-conditioned beer lists through different bottling dates we have ever seen. Not only can you drink almost any Belgian beer, the worlds best brewery's are represented. A lot of the guests talk about the American Kulminator, yet with that difference that the Belgian inspired food, is simply great. Black Albert was brewed and crafted with a 100% Belgian ingredients. Pours a blacker than black beer with an inch of dark tan head that lingers as it cascades into itself. Nice aroma of bitter-sweet chocolate, fresh torrified coffee beans, barley, candy sugar, complex fruits, and floral hops. At the front, there is spiced baker’s chocolate, fresh mocha, caramel like barley touches, and underlying hints of dried fruits which marries the back of your palate and features a Top, and well integrated but not overbearing hop flavour. The after-taste is well balanced and shows a panorama of extreme sensations like chocolate and coffee bitters, a plum cake richness that covers the palate, and a crisp impression of hop bitters that brings elegance and freshness into this massive brew. Artwork done by www.beautifulfreaktattoo.com"	1459.000	""	4.120	390.000	13.000	""	"4.2"	8.000	4.000	9.000	4.000	17.000	"Borup"	"Albertslund, DENMARK "	"JUL 15, 2015"	"From tap at K' 15. Black with a beige head. Aroma and flavour of roasted malt, chocolate, nuts, caramel, licorice, coffee and alcohol. "
"495"	"Struise Black Albert"	"De Struise Brouwers"	"Imperial Stout"	"Broad Distribution"	"Oostvleteren, Belgium"	"This Belgian Royal Stout was brewed as a tribute to one of America’s best pubs. Jennifer and Chris Lively who run the place may be proud of Ebenezer's Pub. Not only do they have 35 beers on draught, most of these are hard to find Supreme Belgian Ales. Above that, they have one of the most extensive bottle-conditioned beer lists through different bottling dates we have ever seen. Not only can you drink almost any Belgian beer, the worlds best brewery's are represented. A lot of the guests talk about the American Kulminator, yet with that difference that the Belgian inspired food, is simply great. Black Albert was brewed and crafted with a 100% Belgian ingredients. Pours a blacker than black beer with an inch of dark tan head that lingers as it cascades into itself. Nice aroma of bitter-sweet chocolate, fresh torrified coffee beans, barley, candy sugar, complex fruits, and floral hops. At the front, there is spiced baker’s chocolate, fresh mocha, caramel like barley touches, and underlying hints of dried fruits which marries the back of your palate and features a Top, and well integrated but not overbearing hop flavour. The after-taste is well balanced and shows a panorama of extreme sensations like chocolate and coffee bitters, a plum cake richness that covers the palate, and a crisp impression of hop bitters that brings elegance and freshness into this massive brew. Artwork done by www.beautifulfreaktattoo.com"	1459.000	""	4.120	390.000	13.000	""	"4.2"	7.000	5.000	9.000	4.000	17.000	"McNeillR"	"Edinburgh, SCOTLAND "	"JUL 13, 2015"	"Might as well get this turd out of the way... Big thick black, decent lively tan head. Nose is smoky, teasing BBQ and soily - I never get past this as quickly as I'd like. Initial taste is smooth, sprightly choc and chips of red velvet cake. Stirs of melted brown sugar sweetness, perhaps too much. There's plenty of dark blackcurrant stamped away though, certainly bright and softly boozy and well watched bitterness. Soft, silky, desserty with a cloying enough mouthfeel. Scampers of more sweetness on the finish. Linger is a charred and burrowing bitterness without any rustic coffee nonsense. Bottle, Cornelius, Edinburgh "
"495"	"Struise Black Albert"	"De Struise Brouwers"	"Imperial Stout"	"Broad Distribution"	"Oostvleteren, Belgium"	"This Belgian Royal Stout was brewed as a tribute to one of America’s best pubs. Jennifer and Chris Lively who run the place may be proud of Ebenezer's Pub. Not only do they have 35 beers on draught, most of these are hard to find Supreme Belgian Ales. Above that, they have one of the most extensive bottle-conditioned beer lists through different bottling dates we have ever seen. Not only can you drink almost any Belgian beer, the worlds best brewery's are represented. A lot of the guests talk about the American Kulminator, yet with that difference that the Belgian inspired food, is simply great. Black Albert was brewed and crafted with a 100% Belgian ingredients. Pours a blacker than black beer with an inch of dark tan head that lingers as it cascades into itself. Nice aroma of bitter-sweet chocolate, fresh torrified coffee beans, barley, candy sugar, complex fruits, and floral hops. At the front, there is spiced baker’s chocolate, fresh mocha, caramel like barley touches, and underlying hints of dried fruits which marries the back of your palate and features a Top, and well integrated but not overbearing hop flavour. The after-taste is well balanced and shows a panorama of extreme sensations like chocolate and coffee bitters, a plum cake richness that covers the palate, and a crisp impression of hop bitters that brings elegance and freshness into this massive brew. Artwork done by www.beautifulfreaktattoo.com"	1459.000	""	4.120	390.000	13.000	""	"4.1"	7.000	4.000	9.000	4.000	17.000	"Beelzebrox"	"Enschede, NETHERLANDS "	"JUL 11, 2015"	"Black beer with almost no head. Nose roasted grain, coffee, some raisins. Taste black coffee, roasted grains, dark chocolate, plums, licorice, vanilla, brown sugar. Full bodied, low in carbonation, thick oily mouthfeel. Aftertaste goes from sweet sugary syrup to bitter fruity hops. Excellent. "
"495"	"Struise Black Albert"	"De Struise Brouwers"	"Imperial Stout"	"Broad Distribution"	"Oostvleteren, Belgium"	"This Belgian Royal Stout was brewed as a tribute to one of America’s best pubs. Jennifer and Chris Lively who run the place may be proud of Ebenezer's Pub. Not only do they have 35 beers on draught, most of these are hard to find Supreme Belgian Ales. Above that, they have one of the most extensive bottle-conditioned beer lists through different bottling dates we have ever seen. Not only can you drink almost any Belgian beer, the worlds best brewery's are represented. A lot of the guests talk about the American Kulminator, yet with that difference that the Belgian inspired food, is simply great. Black Albert was brewed and crafted with a 100% Belgian ingredients. Pours a blacker than black beer with an inch of dark tan head that lingers as it cascades into itself. Nice aroma of bitter-sweet chocolate, fresh torrified coffee beans, barley, candy sugar, complex fruits, and floral hops. At the front, there is spiced baker’s chocolate, fresh mocha, caramel like barley touches, and underlying hints of dried fruits which marries the back of your palate and features a Top, and well integrated but not overbearing hop flavour. The after-taste is well balanced and shows a panorama of extreme sensations like chocolate and coffee bitters, a plum cake richness that covers the palate, and a crisp impression of hop bitters that brings elegance and freshness into this massive brew. Artwork done by www.beautifulfreaktattoo.com"	1459.000	""	4.120	390.000	13.000	""	"4"	8.000	4.000	8.000	4.000	16.000	"SimplySike"	"The Hague, NETHERLANDS "	"JUL 4, 2015 "	"33cl. Bottle. Pours black with tan head. Aroma vinous, alcohol, coffee, chocolate, red fruits, roasted malts, caramel. Taste complex caramel chocolate red fruits sweets, little roasted bitter. Mouthfeel full, creamy. Great imp. stout. "
"495"	"Struise Black Albert"	"De Struise Brouwers"	"Imperial Stout"	"Broad Distribution"	"Oostvleteren, Belgium"	"This Belgian Royal Stout was brewed as a tribute to one of America’s best pubs. Jennifer and Chris Lively who run the place may be proud of Ebenezer's Pub. Not only do they have 35 beers on draught, most of these are hard to find Supreme Belgian Ales. Above that, they have one of the most extensive bottle-conditioned beer lists through different bottling dates we have ever seen. Not only can you drink almost any Belgian beer, the worlds best brewery's are represented. A lot of the guests talk about the American Kulminator, yet with that difference that the Belgian inspired food, is simply great. Black Albert was brewed and crafted with a 100% Belgian ingredients. Pours a blacker than black beer with an inch of dark tan head that lingers as it cascades into itself. Nice aroma of bitter-sweet chocolate, fresh torrified coffee beans, barley, candy sugar, complex fruits, and floral hops. At the front, there is spiced baker’s chocolate, fresh mocha, caramel like barley touches, and underlying hints of dried fruits which marries the back of your palate and features a Top, and well integrated but not overbearing hop flavour. The after-taste is well balanced and shows a panorama of extreme sensations like chocolate and coffee bitters, a plum cake richness that covers the palate, and a crisp impression of hop bitters that brings elegance and freshness into this massive brew. Artwork done by www.beautifulfreaktattoo.com"	1459.000	""	4.120	390.000	13.000	""	"4.3"	9.000	5.000	8.000	5.000	16.000	"kevd193213"	"Hope Valley, Rhode Island, USA "	"JUL 4, 2015 "	"Bottle. Oily black pour with a thin brown head. Aroma of black licorice, smoke, leather and bitter chocolate. Full body with a lasting bitter finish. "
"495"	"Struise Black Albert"	"De Struise Brouwers"	"Imperial Stout"	"Broad Distribution"	"Oostvleteren, Belgium"	"This Belgian Royal Stout was brewed as a tribute to one of America’s best pubs. Jennifer and Chris Lively who run the place may be proud of Ebenezer's Pub. Not only do they have 35 beers on draught, most of these are hard to find Supreme Belgian Ales. Above that, they have one of the most extensive bottle-conditioned beer lists through different bottling dates we have ever seen. Not only can you drink almost any Belgian beer, the worlds best brewery's are represented. A lot of the guests talk about the American Kulminator, yet with that difference that the Belgian inspired food, is simply great. Black Albert was brewed and crafted with a 100% Belgian ingredients. Pours a blacker than black beer with an inch of dark tan head that lingers as it cascades into itself. Nice aroma of bitter-sweet chocolate, fresh torrified coffee beans, barley, candy sugar, complex fruits, and floral hops. At the front, there is spiced baker’s chocolate, fresh mocha, caramel like barley touches, and underlying hints of dried fruits which marries the back of your palate and features a Top, and well integrated but not overbearing hop flavour. The after-taste is well balanced and shows a panorama of extreme sensations like chocolate and coffee bitters, a plum cake richness that covers the palate, and a crisp impression of hop bitters that brings elegance and freshness into this massive brew. Artwork done by www.beautifulfreaktattoo.com"	1459.000	""	4.120	390.000	13.000	""	"3.1"	6.000	3.000	7.000	3.000	12.000	"jelledebont"	"NETHERLANDS "	"JUL 2, 2015 "	"UPDATED: JUL 5, 2015 Stroperig pikzwart bier met een aroma en smaak van gebrande koffie. Na een paar slokken komt daar een zoetere smaak, die een beetje doet denken aan rode vruchten, voor in de plaats. Om vervolgens in de nasmaak dat gebrande (ik weet niet zo goed hoe ik dat het beste kan omschrijven) weer terug te laten komen. Het heeft wel wat, maar is niet helemaal mijn ding. Te zwaar, al drinkt het gemakkelijk weg voor een bier van 13%."
"496"	"Marble Bourbon Barrel-Aged Imperial Stout"	"Marble Brewery"	"Imperial Stout"	"distribution unknown"	"Albuquerque , New Mexico USA"	"Our Imperial Stout, brewed with a blend of dark-roasted and caramel malts, spent an entire year aging in reserve bourbon barrels, picking up notes of molasses and anise along the way. This is a dark, exotic cousin of our famous Marble Reserve Ale. Perfect for immediate enjoyment or cellared for a special occasion. We think you will agree that this is one rock solid beer. Next time you are in the neighborhood stop by our brewery and tasting room - tip a pint and say hello to our brewers, Ted and Daniel."	33.000	3.880	3.780	330.000	11.000	""	"4.3"	8.000	4.000	9.000	4.000	18.000	"kermis"	"The Hague, NETHERLANDS "	"JUL 18, 2015"	"On tap at In De Wildeman. Pours near black with a big beige head. Aroma of vanilla, oak, bourbon, milk chocolate, molasses, fudge, light soy and toffee. Flavour is heavy sweet. Full bodied with soft carbonation. "
"496"	"Marble Bourbon Barrel-Aged Imperial Stout"	"Marble Brewery"	"Imperial Stout"	"distribution unknown"	"Albuquerque , New Mexico USA"	"Our Imperial Stout, brewed with a blend of dark-roasted and caramel malts, spent an entire year aging in reserve bourbon barrels, picking up notes of molasses and anise along the way. This is a dark, exotic cousin of our famous Marble Reserve Ale. Perfect for immediate enjoyment or cellared for a special occasion. We think you will agree that this is one rock solid beer. Next time you are in the neighborhood stop by our brewery and tasting room - tip a pint and say hello to our brewers, Ted and Daniel."	33.000	3.880	3.780	330.000	11.000	""	"3.7"	9.000	5.000	9.000	5.000	9.000	"Birrananda"	""	"MAY 7, 2015 "	"Captivating aroma of barrel aged, sour head so delicate. Roasted caramel. More a barley wine than stout. Very rich bourbon truffle aftertaste. "
"496"	"Marble Bourbon Barrel-Aged Imperial Stout"	"Marble Brewery"	"Imperial Stout"	"distribution unknown"	"Albuquerque , New Mexico USA"	"Our Imperial Stout, brewed with a blend of dark-roasted and caramel malts, spent an entire year aging in reserve bourbon barrels, picking up notes of molasses and anise along the way. This is a dark, exotic cousin of our famous Marble Reserve Ale. Perfect for immediate enjoyment or cellared for a special occasion. We think you will agree that this is one rock solid beer. Next time you are in the neighborhood stop by our brewery and tasting room - tip a pint and say hello to our brewers, Ted and Daniel."	33.000	3.880	3.780	330.000	11.000	""	"4"	8.000	4.000	8.000	4.000	16.000	"Countbeer"	"Best of E-Town mit 2 Brauhausen, NETHERLANDS "	"APR 2, 2015 "	"Bomber: Shared with Joes and Iluvatarmilan in tasters: Fresh as in 'I just opened the bottle' the bourbon ridiculously drives this beer insane in a unbalanced way. After a day, I had a complete different beer, full oatmeal with some thick dark chocolate tones and malts/malt roast/chocomalt tones. Bit spicy but very nice. Bourbon has faded very very much! Aftertaste is quite the same, but becoming less stronger than in the actual taste. Low carbo, creamy mouthfeel, fuller bodied. Fresh: 3.8 Old: 4.1 Overall: 4 "
"496"	"Marble Bourbon Barrel-Aged Imperial Stout"	"Marble Brewery"	"Imperial Stout"	"distribution unknown"	"Albuquerque , New Mexico USA"	"Our Imperial Stout, brewed with a blend of dark-roasted and caramel malts, spent an entire year aging in reserve bourbon barrels, picking up notes of molasses and anise along the way. This is a dark, exotic cousin of our famous Marble Reserve Ale. Perfect for immediate enjoyment or cellared for a special occasion. We think you will agree that this is one rock solid beer. Next time you are in the neighborhood stop by our brewery and tasting room - tip a pint and say hello to our brewers, Ted and Daniel."	33.000	3.880	3.780	330.000	11.000	""	"4.4"	9.000	5.000	9.000	3.000	18.000	"beersighted"	""	"FEB 12, 2014"	"Marble Brewery Bourbon Barrel Aged Imperial Stout - 11% abv. This jet black, viscous imperial stout has a distinct aroma of rye from bourbon barrel aging. The first sip is intensely sweet and memorable. I was taken aback by the distinct flavor that this beast unleashed on my palate. As he warmed up, its sweetness mellowed out leaving a relatively easy drinking anise flavored snifter of love. "
"496"	"Marble Bourbon Barrel-Aged Imperial Stout"	"Marble Brewery"	"Imperial Stout"	"distribution unknown"	"Albuquerque , New Mexico USA"	"Our Imperial Stout, brewed with a blend of dark-roasted and caramel malts, spent an entire year aging in reserve bourbon barrels, picking up notes of molasses and anise along the way. This is a dark, exotic cousin of our famous Marble Reserve Ale. Perfect for immediate enjoyment or cellared for a special occasion. We think you will agree that this is one rock solid beer. Next time you are in the neighborhood stop by our brewery and tasting room - tip a pint and say hello to our brewers, Ted and Daniel."	33.000	3.880	3.780	330.000	11.000	""	"3.8"	7.000	4.000	8.000	3.000	16.000	"DesertDevil"	"Arizona, USA "	"JAN 20, 2014"	"On draft at Flanny's. Typical heavy roasty aroma with coffee, burnt toast, molasses, slight bourbon and dank oak, dark chocolate, and some anise. Pitch black in color with a thin, dark khaki head. Lovely taste of dry roasted barley, baker's chocolate mixed with powdered cocoa, vanilla beans, oak, mellow bourbon, and a hint of raisin and marshmallow. A solid barrel-aged stout. "
"496"	"Marble Bourbon Barrel-Aged Imperial Stout"	"Marble Brewery"	"Imperial Stout"	"distribution unknown"	"Albuquerque , New Mexico USA"	"Our Imperial Stout, brewed with a blend of dark-roasted and caramel malts, spent an entire year aging in reserve bourbon barrels, picking up notes of molasses and anise along the way. This is a dark, exotic cousin of our famous Marble Reserve Ale. Perfect for immediate enjoyment or cellared for a special occasion. We think you will agree that this is one rock solid beer. Next time you are in the neighborhood stop by our brewery and tasting room - tip a pint and say hello to our brewers, Ted and Daniel."	33.000	3.880	3.780	330.000	11.000	""	"3.8"	9.000	4.000	7.000	3.000	15.000	"jake65"	"Boise, Idaho, USA "	"JAN 1, 2014 "	"Bottle via trade, thanks to Trukpro. Very dark brown pour with a finger of thick, creamy brown head. Retention of a thick ring throughout and great lacing. Immediately I am impressed by the nose of this brew. Full and rich, but very sweet. Toasted brown sugar, molasses, toffee' sweet, but not overtly sweet. Light barrel notes, anise, and modest roast. The complexities drop off in the taste; toffee, toasted malt, vanilla, and dark pitted fruits. Smooth and silky, but sweet. At least It's not cloying, but I can't get past sweet as a descriptor. The anise comes through more as it warms. Solid beer overall, nose is outstanding. "
"496"	"Marble Bourbon Barrel-Aged Imperial Stout"	"Marble Brewery"	"Imperial Stout"	"distribution unknown"	"Albuquerque , New Mexico USA"	"Our Imperial Stout, brewed with a blend of dark-roasted and caramel malts, spent an entire year aging in reserve bourbon barrels, picking up notes of molasses and anise along the way. This is a dark, exotic cousin of our famous Marble Reserve Ale. Perfect for immediate enjoyment or cellared for a special occasion. We think you will agree that this is one rock solid beer. Next time you are in the neighborhood stop by our brewery and tasting room - tip a pint and say hello to our brewers, Ted and Daniel."	33.000	3.880	3.780	330.000	11.000	""	"4"	9.000	3.000	7.000	4.000	17.000	"DrunkSanta410"	"Houston, Texas, USA "	"DEC 27, 2013"	"UPDATED: DEC 28, 2013 22ox bomber to glass. Pours an inky black with thin tan head. Aroma of oak, bourbon with sweet hints of chocolate and vanilla. Taste is bourbon forward with vanilla beans. Transitions to toasty chocolate with slight dark bitterness. Finishes with slight alcohol burn / booziness. Thick mouthfeel with good carbonation. Very bold stout. Uniquely done. A definite must try. "
"496"	"Marble Bourbon Barrel-Aged Imperial Stout"	"Marble Brewery"	"Imperial Stout"	"distribution unknown"	"Albuquerque , New Mexico USA"	"Our Imperial Stout, brewed with a blend of dark-roasted and caramel malts, spent an entire year aging in reserve bourbon barrels, picking up notes of molasses and anise along the way. This is a dark, exotic cousin of our famous Marble Reserve Ale. Perfect for immediate enjoyment or cellared for a special occasion. We think you will agree that this is one rock solid beer. Next time you are in the neighborhood stop by our brewery and tasting room - tip a pint and say hello to our brewers, Ted and Daniel."	33.000	3.880	3.780	330.000	11.000	""	"3.6"	7.000	4.000	7.000	4.000	14.000	"markwise"	"North of Tampa, Florida, USA "	"NOV 27, 2013"	"Bomber courtesy of IBrew2or3. Pours a dark stout brown with an off-tan head. Nose is chocolate syrup, booze, semisweet chocolate, and some mild bitterness. Flavor is similar with booze, chocolate syrup, sweet chocolate, and some dryness on the back end. Interesting, uber sweet imperial stout. "
